,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__max_features,param_randomforestclassifier__n_estimators,param_randomforestclassifier__n_jobs,param_randomforestclassifier__random_state,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision
0,5.303544736,0.313522016,0.654016662,0.145232738,1,10,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 10, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.518221825,0.529108128,0.52161659,0.522676407,0.537489845,0.52612604,0.5286919,0.527197101,0.515297973,0.534325523,0.526075133,0.00651862,100,0.519765287,0.535361334,0.532581841,0.526714021,0.536133416,0.532118592,0.525787523,0.533508338,0.523162446,0.539067326,0.530420012,0.005918799,100,0.579274892,0.601298529,0.594507703,0.585978657,0.595584276,0.593288591,0.587397555,0.595852843,0.586613119,0.601628186,0.592142435,0.006804323,100,0.568055187,0.598680739,0.595864662,0.574417373,0.596869941,0.596330275,0.585744909,0.596411355,0.59168242,0.590980598,0.589503746,0.009909348,100,0.590946729,0.603939313,0.59315691,0.598014888,0.594304138,0.590277778,0.589059553,0.595295376,0.581629944,0.612666485,0.594929111,0.008110484,67
1,7.83369472,1.642084595,1.274015307,0.23942599,1,20,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 20, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.535567066,0.539738152,0.53479078,0.535033447,0.548979555,0.543348478,0.534492581,0.542705331,0.533147995,0.540385436,0.538818882,0.004839064,97,0.550030883,0.554817789,0.549722051,0.550648548,0.556825201,0.556516368,0.547405806,0.560531192,0.542618901,0.556979617,0.552609636,0.005152532,95,0.641574416,0.6492274,0.641240157,0.644167278,0.646899606,0.650012186,0.639704978,0.653096051,0.634049914,0.645671236,0.644564322,0.005340468,94,0.691960732,0.703957784,0.699785177,0.697563559,0.709390178,0.719643821,0.69721329,0.717461168,0.692951661,0.685369691,0.701529706,0.010551372,94,0.598027975,0.602393317,0.591734787,0.59836438,0.594527363,0.592666667,0.590960709,0.599328859,0.584377135,0.610319869,0.596270106,0.006767164,55
2,11.17142932,0.609070905,1.264252782,0.176630225,1,30,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 30, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.545379044,0.550203488,0.552673439,0.539131111,0.559838422,0.548999427,0.54326291,0.54477011,0.545808659,0.550015227,0.548008184,0.005432354,92,0.564082767,0.5643916,0.574891909,0.560531192,0.571031501,0.567943175,0.560994441,0.560067943,0.560067943,0.564854849,0.564885732,0.004781822,90,0.667451997,0.67277578,0.679174921,0.666275797,0.673330198,0.675631811,0.667290813,0.666900503,0.665256727,0.668782323,0.670287087,0.004417662,89,0.751658265,0.765171504,0.782491944,0.752383475,0.772531031,0.786292499,0.763933548,0.76379218,0.764515258,0.745936025,0.764870573,0.01232624,89,0.600211864,0.600289795,0.599958822,0.597853535,0.596706961,0.592276423,0.592354041,0.59182403,0.588810316,0.606092885,0.596637867,0.004998357,53
3,11.29090405,1.29075694,1.520554113,0.134016535,1,40,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 40, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.553618445,0.551303151,0.561466234,0.55065472,0.558726019,0.547279804,0.546819388,0.549854775,0.550942117,0.556661871,0.552732652,0.004593136,90,0.569950587,0.572575664,0.581222977,0.571957999,0.572112415,0.57149475,0.56979617,0.56732551,0.571340334,0.576281655,0.572405806,0.003656407,86,0.682765691,0.68680697,0.694869487,0.685071575,0.683278089,0.686759228,0.684270172,0.68431726,0.683538532,0.68825267,0.685992967,0.003399761,84,0.795171133,0.800791557,0.829215897,0.798463983,0.806529951,0.820831085,0.808949625,0.813336904,0.809613827,0.794179339,0.80770833,0.010707651,83,0.598203593,0.601228209,0.597986057,0.599880621,0.592702756,0.590335727,0.592890809,0.590626215,0.591438153,0.607257418,0.596254956,0.00528757,56
4,18.66622555,2.132599252,2.16480329,0.125766874,1,50,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 50, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.558378419,0.553949925,0.562513709,0.55591548,0.561405448,0.555151418,0.553648719,0.552344709,0.559393126,0.558278656,0.557097961,0.003252296,87,0.574737492,0.576899321,0.578443484,0.576127239,0.574274243,0.568869673,0.580759728,0.572112415,0.578289067,0.574274243,0.575478691,0.003247739,84,0.693181818,0.69609583,0.697875166,0.694966107,0.693086942,0.692849285,0.698098521,0.694116348,0.696589268,0.692402098,0.694926138,0.002016475,80,0.825417883,0.827968338,0.846670247,0.828125,0.839989207,0.849703184,0.841103966,0.841992501,0.846610856,0.813581542,0.836116272,0.01110429,78,0.597464951,0.600459242,0.593561747,0.598698066,0.589918514,0.584881129,0.596654628,0.590422535,0.591732729,0.60264129,0.594643483,0.005208847,70
5,23.75082924,0.847949812,2.494416881,0.217969263,1,60,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 60, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.564234133,0.558182268,0.567517589,0.561436755,0.565300975,0.55847036,0.557153882,0.558306884,0.564332542,0.564590715,0.56195261,0.003506228,83,0.575200741,0.582921557,0.584928968,0.581686226,0.575818406,0.574274243,0.582921557,0.575972823,0.582458308,0.587708462,0.580389129,0.004446117,80,0.6993114,0.705291871,0.708838821,0.705511469,0.698165037,0.70152647,0.704129697,0.701196953,0.703573778,0.706979807,0.70345253,0.003216417,76,0.848766251,0.852770449,0.878625134,0.859375,0.8572585,0.87425796,0.861200429,0.862881628,0.866594653,0.844520189,0.860625019,0.010126734,71,0.594609665,0.601302326,0.594045025,0.598377282,0.588878591,0.585789188,0.595516027,0.590542522,0.592175678,0.60796527,0.594920158,0.006088079,68
6,29.11082673,0.854847294,2.490641522,0.191615314,1,70,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 70, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.56634054,0.562994134,0.573264557,0.563473399,0.566186553,0.565350461,0.562978634,0.562129272,0.563913831,0.568638142,0.565526952,0.003192973,81,0.584928968,0.58570105,0.588326127,0.584928968,0.577671402,0.57273008,0.585392217,0.575355158,0.583848054,0.586473132,0.582535516,0.00501758,79,0.709907188,0.710914772,0.712839293,0.712697734,0.7041004,0.70314344,0.709384132,0.704173838,0.709496605,0.709039548,0.708569695,0.003362203,71,0.872645264,0.870448549,0.888560687,0.882944915,0.878035618,0.88424177,0.878081458,0.876539904,0.88873886,0.85553225,0.877576927,0.009386748,66,0.59832636,0.600801311,0.595143885,0.597491039,0.587682861,0.583615316,0.595060832,0.588457389,0.590419806,0.605380334,0.594237913,0.0063232,72
7,32.2084542,1.980640982,3.010645556,0.374796348,1,80,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 80, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.57002805,0.564786679,0.57622198,0.570179349,0.570968972,0.568600046,0.566874203,0.560945959,0.564188898,0.569960626,0.568275476,0.004057097,77,0.585546634,0.589407041,0.587090797,0.587399629,0.578752316,0.574891909,0.585392217,0.576281655,0.584620136,0.590951204,0.584033354,0.00522913,76,0.71410311,0.716554738,0.714560205,0.715926005,0.708047945,0.707532136,0.712803508,0.708147203,0.713647009,0.715742032,0.712706389,0.00331561,66,0.889360573,0.886807388,0.898764769,0.891684322,0.892606584,0.898542903,0.892818864,0.891537225,0.90521199,0.874410068,0.892174469,0.007794304,60,0.596547428,0.601144697,0.593019135,0.598046181,0.586732884,0.583493955,0.593199217,0.587332392,0.589000176,0.605812897,0.593432896,0.006666953,77
8,37.89088244,2.32941334,2.966659737,0.167193425,1,90,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 90, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.572855003,0.568379283,0.576686148,0.569211246,0.574513522,0.571071207,0.57240117,0.563051758,0.565934249,0.571524568,0.570562816,0.003838679,76,0.58570105,0.589561458,0.588480544,0.587862878,0.580296479,0.580296479,0.584002471,0.579369981,0.586164299,0.593421865,0.58551575,0.004337862,72,0.7152107,0.72044594,0.71742127,0.719082202,0.711158342,0.714015152,0.714316013,0.713323511,0.716402116,0.718966805,0.716034205,0.002797177,61,0.893871053,0.903693931,0.908431794,0.904661017,0.902860227,0.915542364,0.902465166,0.907605785,0.914123683,0.883062402,0.903631742,0.009012022,55,0.596072187,0.598985659,0.592780796,0.596681223,0.586605891,0.585201794,0.591084591,0.587552011,0.589002958,0.60630063,0.593026774,0.006219227,81
9,39.37646337,2.254853667,3.167299747,0.337431132,1,100,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 100, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.57522237,0.573332898,0.581111257,0.572271755,0.575500165,0.576767794,0.575739107,0.566872436,0.570571477,0.573550449,0.574093971,0.003620807,73,0.587554046,0.594657196,0.591105621,0.589098209,0.580142063,0.580450896,0.588943792,0.58153181,0.584002471,0.594348363,0.587183447,0.005161849,59,0.718278663,0.724986904,0.721614802,0.720981441,0.712183762,0.715705765,0.719435076,0.716527197,0.716719243,0.722039996,0.718847285,0.003534883,56,0.903422659,0.91292876,0.921589689,0.910487288,0.907717215,0.922827847,0.914523044,0.91724692,0.920334864,0.894598846,0.912567713,0.008409586,49,0.596113445,0.601216334,0.592950933,0.596771394,0.585960634,0.584515467,0.592946491,0.587881909,0.586877906,0.6052865,0.593052101,0.006538931,80
10,42.93328664,1.426277306,3.578935862,0.235259765,1,110,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 110, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.574486388,0.575905064,0.584750052,0.573740339,0.576973432,0.577933919,0.579258722,0.571786864,0.568665342,0.577785804,0.576128593,0.004169507,70,0.587245213,0.594193947,0.592186535,0.596046943,0.577825818,0.578906733,0.585237801,0.577516986,0.580759728,0.59697344,0.586689314,0.007353265,66,0.720543649,0.726192957,0.724004598,0.727386411,0.713176668,0.716026242,0.718448637,0.715355805,0.71615264,0.726357727,0.720364533,0.004994618,53,0.914300876,0.919525066,0.930182599,0.924258475,0.91716136,0.927684835,0.918274384,0.920728441,0.924925736,0.908232826,0.92052746,0.006205607,44,0.594547964,0.600034435,0.592643285,0.599656357,0.583419156,0.583008309,0.590048209,0.584892821,0.58427158,0.605171209,0.591769333,0.007560145,84
11,49.91845214,2.006290083,3.882151437,0.416752207,1,120,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 120, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.576469003,0.580749101,0.58949077,0.575319611,0.581114049,0.580562937,0.580108183,0.571825053,0.569419401,0.579580913,0.578463902,0.005309784,67,0.58446572,0.591260037,0.590333539,0.594811612,0.575972823,0.578906733,0.585546634,0.579524398,0.577825818,0.594966028,0.585361334,0.006801263,73,0.720357477,0.726068509,0.725049228,0.72780083,0.713779445,0.71720419,0.719715957,0.718203456,0.715800416,0.726742369,0.721072188,0.004740491,51,0.919607323,0.925593668,0.939312567,0.929025424,0.923907178,0.933081489,0.923365488,0.92929834,0.929786659,0.914525433,0.926750357,0.006634232,38,0.592073796,0.597309722,0.590379747,0.598226467,0.581521739,0.582449048,0.589664613,0.585258897,0.581882711,0.602938634,0.590170537,0.007141763,91
12,54.41353538,2.804690563,4.159612489,0.265018774,1,130,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 130, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.582059984,0.579897426,0.591370567,0.578097928,0.584480187,0.582830409,0.581021947,0.573572113,0.570670032,0.582615966,0.580661656,0.005450879,65,0.589407041,0.59156887,0.589407041,0.594966028,0.582303891,0.581068561,0.586627548,0.581377393,0.581068561,0.596201359,0.587399629,0.005505975,58,0.724712703,0.727403896,0.725734915,0.729224734,0.719252724,0.72068362,0.721290994,0.720659454,0.719702449,0.72943611,0.72381016,0.00376955,43,0.928628283,0.931134565,0.944683136,0.935381356,0.934970318,0.944414463,0.928188639,0.936529191,0.940588712,0.924226534,0.93487452,0.006587555,30,0.594227504,0.596820565,0.589181042,0.597530029,0.584415584,0.582653571,0.58981781,0.585664043,0.582831325,0.602461118,0.590560259,0.006551975,89
13,59.03100536,1.841174612,4.202725601,0.2694505,1,140,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 140, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.581531887,0.583167239,0.590214733,0.57896309,0.586357716,0.580002767,0.581514496,0.573132015,0.573068356,0.586458427,0.581441073,0.005259939,63,0.587090797,0.590487956,0.587245213,0.594348363,0.581686226,0.577671402,0.58863496,0.580914145,0.579678814,0.594657196,0.586241507,0.005724348,68,0.724500309,0.728111544,0.724858466,0.730148947,0.720289107,0.719343253,0.7244518,0.721240756,0.720016458,0.729241877,0.724220252,0.003766112,42,0.932873441,0.936939314,0.945488722,0.941207627,0.941176471,0.945763627,0.938370847,0.940278522,0.945179584,0.926848453,0.939412661,0.005704532,23,0.592218292,0.595405768,0.587714906,0.596408793,0.583375146,0.580394105,0.589959569,0.584971676,0.581491942,0.60108825,0.589302845,0.006575417,95
14,64.24635022,1.432532005,4.756557798,0.315285948,1,150,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 150, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.586247461,0.585219363,0.591874057,0.580068611,0.586941266,0.582268825,0.581953679,0.574393659,0.576362486,0.589809993,0.58351394,0.005308831,59,0.58693638,0.592340951,0.589561458,0.594502779,0.582921557,0.579061149,0.587554046,0.58153181,0.579678814,0.596201359,0.58702903,0.005826715,62,0.725161821,0.729674381,0.727216749,0.730500821,0.721804511,0.720582206,0.724610785,0.722336066,0.720820513,0.731381613,0.725408946,0.003880024,37,0.936322632,0.940105541,0.951396348,0.94253178,0.945493794,0.948461954,0.941586281,0.944027852,0.948960302,0.933403251,0.943228973,0.00538413,17,0.591716968,0.596218206,0.588538206,0.596347185,0.583708146,0.580991736,0.588905648,0.584965151,0.581114602,0.601249789,0.589375564,0.006579742,94
15,66.94378145,3.169783234,4.992312431,0.29384917,1,160,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 160, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.586430991,0.585858021,0.594489868,0.581554898,0.589609493,0.583631432,0.583151362,0.574742094,0.576854967,0.589835158,0.584615828,0.005698396,57,0.589252625,0.593730698,0.588017295,0.592186535,0.583539222,0.579061149,0.585855466,0.580142063,0.583075973,0.595429277,0.58702903,0.005367472,62,0.727849396,0.731283832,0.727309894,0.729765681,0.724092072,0.721723152,0.724244294,0.722239248,0.723360656,0.731447314,0.726331554,0.003491888,32,0.943751658,0.944591029,0.955424275,0.944385593,0.954937938,0.953858608,0.943729904,0.946705945,0.953281123,0.935500787,0.947616686,0.006187658,11,0.592339717,0.596567239,0.587128713,0.594630649,0.583127369,0.58045977,0.587587588,0.583815029,0.582796764,0.600471222,0.588892406,0.006402173,96
16,72.1328397,2.11337289,5.069684529,0.281138221,1,170,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 170, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.588784391,0.588682448,0.595777234,0.582503727,0.589770564,0.583625733,0.586790648,0.576344262,0.579845252,0.590505166,0.586262943,0.005421857,54,0.591414453,0.591877702,0.587245213,0.594811612,0.582458308,0.578289067,0.588017295,0.57983323,0.583075973,0.594039531,0.587106238,0.005640086,61,0.730440098,0.730937595,0.727272727,0.732408729,0.7239126,0.721922411,0.726751331,0.722658241,0.724264706,0.730938491,0.727150693,0.003655965,28,0.951180685,0.947229551,0.957035446,0.951006356,0.956556935,0.956556935,0.950696677,0.949384039,0.957601944,0.936287362,0.951353593,0.006115023,6,0.592855962,0.595060501,0.586473589,0.595522388,0.582293035,0.579721995,0.588196286,0.583347046,0.582361636,0.599462817,0.588529526,0.006446037,97
17,77.37486496,2.044705784,5.392537618,0.386108899,1,180,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 180, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.590994055,0.59101311,0.595871053,0.583896834,0.590012001,0.585917996,0.588235532,0.578588606,0.58073424,0.594107694,0.587937112,0.005328236,52,0.590024707,0.592340951,0.587090797,0.592649784,0.582149475,0.579987647,0.587554046,0.581222977,0.584774552,0.593576282,0.587137122,0.004732828,60,0.730210344,0.731707317,0.727643105,0.731528598,0.724496029,0.723183391,0.727254161,0.724165989,0.725752167,0.731811698,0.72777528,0.00317834,25,0.953303263,0.949868074,0.959183673,0.951800847,0.96006476,0.958715596,0.954180064,0.953401178,0.96084256,0.941531201,0.954289122,0.00556893,4,0.591732543,0.595041322,0.586150312,0.594049587,0.58175278,0.580555556,0.587526811,0.583797967,0.583087512,0.5985,0.588219439,0.005914055,98
18,79.51011961,1.016336306,5.688103414,0.65792661,1,190,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 190, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.593122417,0.590970674,0.59928474,0.584461806,0.592082017,0.587646922,0.588778762,0.579591182,0.581947036,0.59649633,0.589438189,0.005925982,48,0.58987029,0.590951204,0.58987029,0.592186535,0.579678814,0.577825818,0.58693638,0.578752316,0.583384805,0.595583694,0.586504015,0.005908235,67,0.731065209,0.731692495,0.730136151,0.732068581,0.723486388,0.722267371,0.72712435,0.723214286,0.725645719,0.733814412,0.728051496,0.004004692,24,0.957813744,0.953034301,0.964822771,0.955508475,0.960874258,0.959255262,0.954983923,0.954472416,0.963543073,0.946512847,0.957082107,0.005129166,2,0.591124939,0.593785961,0.587283426,0.593323467,0.580156403,0.579178886,0.587053204,0.582162692,0.581960528,0.599170124,0.587519963,0.006366652,99
19,78.02846513,3.4521399,4.548429632,0.438596817,1,200,-1,100,"{'randomforestclassifier__max_features': 1, 'randomforestclassifier__n_estimators': 200, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.594523911,0.593050303,0.603582464,0.58654352,0.595306177,0.5889071,0.592254386,0.57960842,0.58365129,0.597069518,0.591449709,0.006617292,45,0.592495368,0.592958616,0.58863496,0.592186535,0.577671402,0.577671402,0.587399629,0.579524398,0.583539222,0.596664608,0.586874614,0.006561948,65,0.732867699,0.733414239,0.729323308,0.73271936,0.722250432,0.723037975,0.727735888,0.724420605,0.725942486,0.735145001,0.728685699,0.004451692,18,0.960466967,0.956728232,0.963748657,0.958686441,0.959525094,0.963302752,0.956859593,0.958489555,0.964623278,0.950445726,0.95928763,0.003969406,1,0.592471358,0.594621187,0.586629618,0.592956593,0.579058785,0.578699951,0.587142387,0.582235237,0.581948517,0.599371693,0.587513533,0.006739826,100
20,7.918934417,0.5048669,1.218049622,0.195965269,2,10,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 10, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.530007842,0.531264575,0.531442273,0.538178996,0.521870233,0.522665752,0.530892355,0.52388572,0.537354387,0.52358112,0.529114325,0.005622145,99,0.533971587,0.534743669,0.534589253,0.544626313,0.527486103,0.529030266,0.534434836,0.5284126,0.540302656,0.523780111,0.533137739,0.005908396,99,0.593042071,0.603604789,0.594347241,0.608106312,0.586486486,0.588837962,0.59140805,0.59355869,0.600241708,0.585037675,0.594467098,0.007066761,99,0.583443884,0.605277045,0.592910849,0.605932203,0.585536967,0.589314625,0.584673098,0.597214783,0.603564677,0.570005244,0.591787337,0.010914858,99,0.602961338,0.601941748,0.59579061,0.610296079,0.58743909,0.588362069,0.598299973,0.58994709,0.596955128,0.600884467,0.597287759,0.00685513,47
21,11.63546476,1.185702195,1.489242959,0.148216033,2,20,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 20, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.548398299,0.535203793,0.549352107,0.546752884,0.543294414,0.5390238,0.534216963,0.531546365,0.540775216,0.533012839,0.540157668,0.00626486,96,0.559913527,0.546016059,0.554200124,0.56562693,0.554200124,0.548641137,0.543390982,0.554508956,0.55265596,0.554972205,0.5534126,0.006122154,94,0.646314222,0.638109306,0.645200934,0.656406498,0.644501909,0.639536318,0.631801768,0.648642066,0.641327225,0.644636252,0.64364765,0.006262974,95,0.690899443,0.683905013,0.704887218,0.711599576,0.706152186,0.699676201,0.679796356,0.713176219,0.699432892,0.685369691,0.697489479,0.011275631,95,0.60713453,0.598061837,0.594833447,0.609158921,0.592751982,0.588916648,0.590137241,0.594817958,0.592135345,0.608472998,0.597642091,0.007367403,44
22,12.34592984,0.451786283,1.737792277,0.167578465,2,30,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 30, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.558500592,0.54320217,0.549856134,0.550331823,0.552044592,0.538782265,0.542960193,0.539971078,0.544652054,0.538726939,0.545902784,0.00621746,93,0.576127239,0.563001853,0.562847437,0.568869673,0.564700432,0.550957381,0.560531192,0.556825201,0.552501544,0.561612106,0.561797406,0.007047138,92,0.674724493,0.668229777,0.665326871,0.675273319,0.669480596,0.657801836,0.664545026,0.664876226,0.660417155,0.668379862,0.666905516,0.005280841,90,0.755372778,0.751978892,0.755639098,0.768802966,0.770372369,0.754182407,0.755359057,0.762453133,0.761004591,0.750131096,0.758529639,0.006542404,90,0.609635974,0.601265823,0.594297782,0.602032352,0.591955215,0.583263773,0.593223906,0.589440994,0.583316084,0.60269644,0.595112834,0.008246866,66
23,17.54053288,0.698888178,1.900371122,0.237282204,2,40,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 40, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.560703738,0.55790766,0.55838284,0.563840876,0.560834465,0.543516125,0.553136591,0.551610382,0.552361225,0.54713806,0.554943196,0.006166157,88,0.576744904,0.57566399,0.569487338,0.580450896,0.572575664,0.56562693,0.570722668,0.567479926,0.562384188,0.569641754,0.571077826,0.005159469,88,0.686133059,0.687585266,0.680128499,0.693652046,0.685383042,0.676852384,0.681849393,0.681088466,0.676114286,0.684835463,0.68336219,0.005004722,85,0.794905811,0.797889182,0.795918367,0.814618644,0.813545602,0.794927145,0.798231511,0.801017675,0.798811774,0.793917147,0.800378286,0.007149358,85,0.603545528,0.60407511,0.59375,0.603966228,0.592105263,0.589317864,0.595085897,0.592394534,0.586090747,0.602107775,0.596243894,0.006318417,57
24,21.58243828,1.834446375,2.134606242,0.189639591,2,50,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 50, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.567410602,0.563263241,0.562526638,0.569775826,0.57019878,0.546476832,0.563686795,0.559245682,0.558314673,0.554037539,0.561493661,0.006961682,84,0.579369981,0.583384805,0.57566399,0.584620136,0.57983323,0.56562693,0.582921557,0.577208153,0.570105003,0.582458308,0.578119209,0.005861091,82,0.694207454,0.698345259,0.69179004,0.702630997,0.696689332,0.685241132,0.699722068,0.696047957,0.688938547,0.700487373,0.695410016,0.005167317,79,0.820376758,0.824010554,0.828141783,0.841631356,0.843227199,0.826227739,0.843247588,0.839582217,0.832568188,0.829050865,0.832806425,0.008077525,80,0.601673477,0.605937136,0.593990755,0.603036053,0.59354226,0.585356528,0.597947938,0.594425484,0.587573852,0.606444189,0.596992767,0.006930374,49
25,24.05859077,1.031345058,2.384374666,0.138992114,2,60,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 60, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.568910746,0.570554836,0.570054656,0.573613661,0.571164771,0.551052201,0.564992235,0.565728582,0.566549729,0.560830349,0.566345177,0.006169796,80,0.584002471,0.590951204,0.584156887,0.590179123,0.581068561,0.570722668,0.588326127,0.582303891,0.575509574,0.587090797,0.58343113,0.006094282,77,0.702780229,0.710143342,0.702068813,0.711019164,0.703205339,0.693359806,0.708251258,0.704145248,0.697812466,0.709347826,0.704213349,0.005390694,74,0.845051738,0.856200528,0.852040816,0.86467161,0.86724231,0.848084188,0.867095391,0.8620782,0.857142857,0.85553225,0.857513989,0.007338132,72,0.601510859,0.60665545,0.596989652,0.603735207,0.591352346,0.586380597,0.598594155,0.595119246,0.588431591,0.605829929,0.597459903,0.006774623,45
26,31.16927469,1.267156544,2.543720412,0.298334692,2,70,-1,100,"{'randomforestclassifier__max_features': 2, 'randomforestclassifier__n_estimators': 70, 'randomforestclassifier__n_jobs': -1, 'randomforestclassifier__random_state': 100}",0.57315958,0.575143567,0.575965746,0.578265409,0.571833265,0.553709226,0.572378466,0.571779832,0.57017088,0.565062453,0.570746842,0.006608724,75,0.587399629,0.595274861,0.591260037,0.587862878,0.576899321,0.571649166,0.58863496,0.585237801,0.574737492,0.58693638,0.584589253,0.007233477,74,0.710069444,0.716862915,0.711183852,0.71341136,0.704868591,0.697095436,0.712,0.709495998,0.701171875,0.712086966,0.708824644,0.005707303,70,0.868134784,0.875461741,0.875134264,0.879766949,0.882892607,0.86130599,0.882368703,0.878414569,0.872535782,0.867330886,0.874334628,0.00668074,67,0.600697632,0.606914213,0.598970777,0.599963879,0.586590176,0.585473221,0.596774194,0.595065312,0.586069291,0.603980281,0.596049898,0.007272108,61
